#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz    dx2    tot
# NKPTS & NBANDS: 300  64
# Band-Index    1
   0.68963      0.356337  0.000  0.000  0.000  0.000  0.097  0.051  0.321  0.039  0.162  0.671
   0.67555      0.357385  0.000  0.000  0.000  0.000  0.017  0.036  0.004  0.132  0.480  0.671
   0.66148      0.360510  0.000  0.000  0.000  0.000  0.016  0.040  0.004  0.132  0.479  0.668
   0.64741      0.365708  0.000  0.000  0.000  0.000  0.016  0.040  0.004  0.128  0.476  0.668
   0.63333      0.372962  0.000  0.000  0.000  0.000  0.016  0.048  0.004  0.124  0.472  0.664
   0.61926      0.382266  0.000  0.000  0.000  0.000  0.013  0.052  0.004  0.120  0.468  0.656
   0.60518      0.393627  0.000  0.000  0.000  0.000  0.012  0.060  0.004  0.116  0.460  0.652
   0.59111      0.407077  0.000  0.000  0.000  0.000  0.012  0.068  0.004  0.108  0.448  0.644
   0.57704      0.422681  0.000  0.004  0.000  0.000  0.008  0.076  0.004  0.104  0.440  0.632
   0.56296      0.440544  0.000  0.004  0.000  0.000  0.008  0.088  0.004  0.096  0.424  0.624
   0.54889      0.460811  0.000  0.004  0.000  0.000  0.008  0.100  0.004  0.092  0.408  0.612
   0.53481      0.483664  0.000  0.004  0.000  0.000  0.004  0.112  0.004  0.084  0.388  0.596
   0.52074      0.509303  0.000  0.004  0.000  0.000  0.004  0.120  0.004  0.080  0.368  0.580
   0.50667      0.537932  0.000  0.004  0.000  0.000  0.004  0.132  0.004  0.076  0.344  0.564
   0.49259      0.569725  0.000  0.008  0.000  0.000  0.004  0.140  0.004  0.072  0.320  0.544
   0.47852      0.604786  0.000  0.008  0.000  0.000  0.000  0.148  0.004  0.072  0.296  0.528
   0.46444      0.643055  0.000  0.008  0.000  0.000  0.004  0.144  0.004  0.076  0.268  0.504
   0.45037      0.683925  0.000  0.008  0.000  0.000  0.004  0.124  0.004  0.108  0.236  0.484
   0.43630      0.722735  0.000  0.012  0.000  0.000  0.020  0.028  0.008  0.248  0.148  0.460
   0.42222      0.744409  0.000  0.008  0.000  0.000  0.036  0.008  0.008  0.344  0.036  0.444
   0.40815      0.757542  0.000  0.008  0.000  0.000  0.032  0.028  0.008  0.340  0.020  0.440
   0.39407      0.767964  0.000  0.008  0.000  0.000  0.028  0.036  0.012  0.336  0.016  0.440
   0.38000      0.775957  0.004  0.008  0.000  0.004  0.024  0.036  0.012  0.336  0.016  0.440
   0.36593      0.781052  0.004  0.008  0.000  0.004  0.020  0.040  0.012  0.332  0.020  0.440
   0.35185      0.782538  0.008  0.008  0.000  0.004  0.012  0.040  0.012  0.332  0.024  0.440
   0.33778      0.779589  0.008  0.008  0.000  0.004  0.008  0.044  0.016  0.328  0.028  0.440
   0.32370      0.771389  0.012  0.008  0.000  0.004  0.004  0.044  0.016  0.324  0.032  0.440
   0.30963      0.757316  0.016  0.008  0.000  0.004  0.000  0.044  0.016  0.320  0.040  0.444
   0.29556      0.737130  0.020  0.004  0.000  0.004  0.000  0.040  0.016  0.312  0.044  0.444
   0.28148      0.711094  0.020  0.004  0.000  0.004  0.004  0.040  0.020  0.304  0.052  0.448
   0.26741      0.679938  0.024  0.004  0.000  0.004  0.008  0.036  0.020  0.296  0.060  0.452
   0.25333      0.644703  0.028  0.004  0.000  0.004  0.016  0.036  0.020  0.288  0.064  0.460
   0.23926      0.606545  0.032  0.004  0.000  0.004  0.024  0.032  0.020  0.280  0.072  0.468
   0.22518      0.566578  0.032  0.004  0.000  0.004  0.032  0.028  0.020  0.276  0.076  0.477
   0.21111      0.525799  0.036  0.004  0.000  0.004  0.044  0.028  0.020  0.276  0.080  0.491
   0.19704      0.485059  0.036  0.004  0.000  0.004  0.056  0.024  0.020  0.272  0.084  0.504
   0.18296      0.445068  0.036  0.000  0.000  0.004  0.068  0.024  0.020  0.272  0.088  0.520
   0.16889      0.406415  0.038  0.000  0.000  0.004  0.082  0.020  0.021  0.276  0.092  0.534
   0.15481      0.412578  0.040  0.000  0.000  0.000  0.000  0.152  0.108  0.220  0.000  0.532
   0.14074      0.373830  0.044  0.000  0.000  0.000  0.004  0.172  0.112  0.216  0.000  0.548
   0.12667      0.337044  0.044  0.000  0.000  0.000  0.004  0.188  0.116  0.210  0.000  0.564
   0.11259      0.302657  0.044  0.000  0.000  0.000  0.004  0.208  0.120  0.204  0.000  0.584
   0.09852      0.271098  0.044  0.000  0.000  0.000  0.008  0.224  0.120  0.200  0.000  0.600
   0.08444      0.242781  0.044  0.000  0.000  0.000  0.008  0.244  0.123  0.196  0.000  0.616
   0.07037      0.218089  0.040  0.000  0.000  0.000  0.012  0.260  0.124  0.194  0.000  0.632
   0.05630      0.197373  0.040  0.000  0.000  0.000  0.012  0.272  0.124  0.192  0.000  0.644
   0.04222      0.180932  0.040  0.000  0.000  0.000  0.012  0.284  0.124  0.188  0.000  0.654
   0.02815      0.169008  0.040  0.000  0.000  0.000  0.012  0.294  0.124  0.186  0.000  0.662
   0.01407      0.161782  0.042  0.000  0.000  0.000  0.014  0.299  0.126  0.186  0.000  0.668
   0.00000      0.159352  0.041  0.000  0.000  0.000  0.221  0.195  0.061  0.084  0.065  0.668
 
# Band-Index   51
   0.00000      0.159377  0.040  0.000  0.000  0.000  0.168  0.168  0.063  0.168  0.063  0.670
   0.01407      0.176864  0.036  0.004  0.000  0.004  0.280  0.176  0.040  0.012  0.076  0.633
   0.02815      0.218604  0.032  0.016  0.004  0.012  0.248  0.168  0.032  0.012  0.064  0.584
   0.04222      0.272186  0.028  0.020  0.004  0.016  0.224  0.164  0.028  0.012  0.056  0.552
   0.05630      0.332572  0.028  0.024  0.004  0.020  0.212  0.164  0.028  0.012  0.052  0.532
   0.07037      0.397819  0.024  0.028  0.000  0.020  0.200  0.164  0.024  0.008  0.044  0.516
   0.08444      0.466994  0.024  0.028  0.000  0.020  0.196  0.164  0.024  0.008  0.040  0.504
   0.09852      0.539526  0.020  0.032  0.000  0.024  0.188  0.164  0.020  0.008  0.040  0.494
   0.11259      0.520254  0.000  0.000  0.000  0.000  0.079  0.000  0.060  0.044  0.272  0.456
   0.12667      0.488867  0.000  0.000  0.000  0.000  0.080  0.000  0.064  0.040  0.276  0.464
   0.14074      0.458811  0.000  0.000  0.000  0.000  0.080  0.000  0.068  0.036  0.284  0.472
   0.15481      0.430872  0.000  0.000  0.000  0.000  0.084  0.000  0.074  0.032  0.288  0.480
   0.16889      0.452840  0.040  0.004  0.000  0.000  0.000  0.136  0.100  0.224  0.000  0.512
   0.18296      0.494161  0.040  0.004  0.000  0.000  0.000  0.124  0.096  0.228  0.004  0.496
   0.19704      0.536069  0.040  0.004  0.000  0.000  0.000  0.108  0.088  0.232  0.004  0.480
   0.21111      0.578073  0.036  0.004  0.000  0.000  0.000  0.096  0.080  0.240  0.004  0.464
   0.22518      0.619641  0.036  0.004  0.000  0.004  0.000  0.084  0.072  0.244  0.004  0.448
   0.23926      0.660202  0.032  0.004  0.000  0.004  0.004  0.072  0.064  0.248  0.004  0.432
   0.25333      0.699133  0.028  0.008  0.000  0.004  0.008  0.064  0.056  0.248  0.004  0.417
   0.26741      0.735763  0.028  0.008  0.000  0.004  0.012  0.056  0.044  0.252  0.004  0.404
   0.28148      0.769386  0.024  0.008  0.000  0.004  0.016  0.048  0.036  0.252  0.004  0.392
   0.29556      0.799298  0.020  0.008  0.000  0.004  0.024  0.044  0.028  0.252  0.004  0.380
   0.30963      0.824847  0.016  0.008  0.000  0.004  0.032  0.040  0.020  0.252  0.004  0.372
   0.32370      0.845491  0.012  0.008  0.000  0.004  0.040  0.036  0.012  0.248  0.004  0.364
   0.33778      0.860855  0.008  0.008  0.000  0.004  0.052  0.032  0.008  0.240  0.004  0.358
   0.35185      0.870769  0.004  0.004  0.000  0.004  0.064  0.028  0.004  0.236  0.004  0.356
   0.36593      0.875265  0.004  0.004  0.000  0.008  0.080  0.028  0.000  0.224  0.008  0.356
   0.38000      0.874557  0.004  0.004  0.000  0.008  0.096  0.024  0.000  0.216  0.008  0.356
   0.39407      0.868996  0.000  0.004  0.000  0.008  0.112  0.024  0.000  0.204  0.008  0.360
   0.40815      0.834626  0.000  0.004  0.004  0.004  0.000  0.240  0.000  0.004  0.152  0.409
   0.42222      0.784999  0.000  0.004  0.004  0.004  0.004  0.260  0.000  0.000  0.160  0.432
   0.43630      0.745429  0.000  0.000  0.004  0.004  0.024  0.236  0.000  0.096  0.072  0.440
   0.45037      0.725280  0.000  0.000  0.004  0.004  0.040  0.140  0.004  0.236  0.011  0.436
   0.46444      0.710029  0.000  0.004  0.004  0.000  0.044  0.116  0.004  0.264  0.004  0.440
   0.47852      0.695389  0.000  0.004  0.000  0.000  0.048  0.108  0.004  0.272  0.004  0.440
   0.49259      0.680988  0.000  0.004  0.000  0.000  0.048  0.108  0.004  0.272  0.004  0.440
   0.50667      0.666884  0.000  0.004  0.000  0.000  0.048  0.112  0.004  0.268  0.004  0.440
   0.52074      0.653218  0.000  0.004  0.000  0.000  0.048  0.120  0.000  0.264  0.004  0.444
   0.53481      0.631873  0.000  0.000  0.000  0.008  0.256  0.028  0.120  0.028  0.068  0.504
   0.54889      0.592429  0.000  0.004  0.000  0.004  0.240  0.024  0.168  0.008  0.088  0.536
   0.56296      0.551742  0.000  0.004  0.000  0.004  0.216  0.020  0.212  0.000  0.108  0.564
   0.57704      0.512236  0.000  0.004  0.000  0.004  0.192  0.020  0.248  0.000  0.124  0.592
   0.59111      0.475893  0.000  0.004  0.000  0.004  0.176  0.016  0.272  0.008  0.134  0.612
   0.60518      0.443895  0.000  0.004  0.000  0.000  0.160  0.016  0.292  0.012  0.140  0.628
   0.61926      0.416802  0.000  0.000  0.000  0.000  0.152  0.016  0.304  0.020  0.148  0.640
   0.63333      0.394791  0.000  0.000  0.000  0.000  0.144  0.016  0.316  0.024  0.148  0.652
   0.64741      0.377840  0.000  0.000  0.000  0.000  0.140  0.016  0.320  0.032  0.152  0.660
   0.66148      0.365851  0.000  0.000  0.000  0.000  0.136  0.016  0.326  0.032  0.152  0.668
   0.67555      0.358712  0.000  0.000  0.000  0.000  0.133  0.017  0.329  0.036  0.154  0.670
   0.68963      0.356351  0.000  0.000  0.000  0.000  0.063  0.063  0.242  0.063  0.241  0.671
   0.68963      0.356351  0.000  0.000  0.000  0.000  0.063  0.063  0.242  0.063  0.241  0.671
   0.69958      0.357223  0.000  0.000  0.000  0.000  0.035  0.101  0.283  0.050  0.200  0.671
   0.70953      0.359832  0.000  0.000  0.000  0.000  0.032  0.104  0.284  0.048  0.201  0.671
   0.71948      0.364130  0.000  0.000  0.000  0.000  0.032  0.103  0.286  0.046  0.201  0.670
   0.72944      0.370039  0.000  0.000  0.000  0.000  0.034  0.100  0.292  0.042  0.197  0.667
   0.73939      0.377702  0.000  0.000  0.000  0.000  0.133  0.016  0.321  0.035  0.152  0.661
   0.74934      0.387125  0.000  0.000  0.000  0.000  0.134  0.016  0.318  0.035  0.152  0.657
   0.75929      0.398278  0.000  0.000  0.000  0.000  0.135  0.016  0.314  0.035  0.150  0.652
   0.76924      0.411169  0.000  0.000  0.000  0.000  0.136  0.016  0.310  0.034  0.148  0.644
   0.77920      0.425805  0.000  0.000  0.000  0.000  0.136  0.014  0.305  0.034  0.148  0.638
   0.78915      0.442192  0.000  0.002  0.000  0.000  0.136  0.012  0.298  0.034  0.144  0.630
   0.79910      0.460337  0.000  0.002  0.000  0.000  0.136  0.012  0.292  0.034  0.144  0.622
   0.80905      0.480243  0.000  0.002  0.000  0.002  0.136  0.012  0.284  0.032  0.140  0.613
   0.81900      0.501915  0.000  0.002  0.000  0.002  0.138  0.012  0.278  0.032  0.140  0.604
   0.82896      0.525349  0.000  0.004  0.000  0.002  0.138  0.010  0.270  0.030  0.136  0.594
   0.83891      0.550541  0.000  0.004  0.000  0.002  0.140  0.010  0.262  0.028  0.134  0.582
   0.84886      0.577482  0.000  0.004  0.000  0.004  0.142  0.008  0.254  0.028  0.132  0.572
   0.85881      0.606157  0.000  0.006  0.004  0.004  0.144  0.008  0.242  0.026  0.128  0.560
   0.86876      0.636541  0.000  0.006  0.004  0.004  0.146  0.008  0.234  0.022  0.124  0.548
   0.87871      0.668597  0.000  0.006  0.004  0.004  0.154  0.008  0.222  0.020  0.120  0.534
   0.88867      0.702253  0.000  0.006  0.004  0.006  0.162  0.008  0.206  0.016  0.116  0.522
   0.89862      0.737209  0.000  0.006  0.004  0.006  0.196  0.012  0.174  0.004  0.104  0.504
   0.90857      0.765100  0.000  0.002  0.002  0.006  0.236  0.040  0.000  0.120  0.004  0.412
   0.91852      0.776878  0.000  0.004  0.002  0.004  0.166  0.038  0.016  0.168  0.000  0.402
   0.92847      0.786606  0.000  0.006  0.002  0.004  0.146  0.038  0.020  0.180  0.000  0.400
   0.93843      0.794835  0.000  0.006  0.002  0.004  0.134  0.038  0.024  0.188  0.000  0.398
   0.94838      0.801512  0.000  0.008  0.002  0.004  0.124  0.038  0.024  0.194  0.000  0.396
   0.95833      0.806625  0.000  0.008  0.002  0.004  0.114  0.040  0.024  0.202  0.000  0.396
   0.96828      0.810285  0.004  0.008  0.002  0.004  0.107  0.042  0.024  0.206  0.000  0.398
   0.97823      0.812746  0.004  0.008  0.000  0.004  0.098  0.044  0.024  0.212  0.000  0.398
   0.98818      0.814424  0.004  0.008  0.000  0.004  0.090  0.044  0.024  0.220  0.000  0.398
   0.99814      0.815877  0.006  0.008  0.000  0.004  0.084  0.048  0.024  0.226  0.000  0.398
   1.00809      0.817768  0.008  0.008  0.000  0.004  0.076  0.050  0.024  0.232  0.000  0.400
   1.01804      0.820795  0.010  0.008  0.000  0.004  0.068  0.050  0.024  0.236  0.000  0.398
   1.02799      0.825622  0.010  0.006  0.000  0.004  0.062  0.052  0.022  0.240  0.000  0.398
   1.03794      0.832800  0.010  0.008  0.000  0.004  0.056  0.052  0.020  0.242  0.000  0.396
   1.04790      0.842716  0.012  0.008  0.000  0.004  0.050  0.050  0.020  0.244  0.000  0.392
   1.05785      0.855557  0.014  0.008  0.000  0.004  0.048  0.050  0.018  0.246  0.000  0.386
   1.06780      0.871307  0.014  0.008  0.000  0.004  0.042  0.048  0.018  0.246  0.000  0.380
   1.07775      0.889760  0.012  0.009  0.000  0.004  0.038  0.044  0.014  0.242  0.000  0.370
   1.08770      0.910540  0.012  0.008  0.002  0.004  0.036  0.042  0.014  0.240  0.000  0.360
   1.09766      0.933129  0.012  0.010  0.002  0.004  0.032  0.038  0.014  0.236  0.000  0.350
   1.10761      0.956876  0.012  0.010  0.002  0.004  0.030  0.034  0.010  0.234  0.000  0.338
   1.11756      0.980997  0.012  0.012  0.002  0.002  0.028  0.030  0.010  0.228  0.000  0.326
   1.12751      1.004572  0.010  0.012  0.002  0.004  0.028  0.026  0.008  0.224  0.000  0.314
   1.13746      1.026523  0.010  0.012  0.002  0.004  0.026  0.022  0.008  0.220  0.000  0.302
   1.14741      1.045632  0.010  0.012  0.004  0.004  0.026  0.018  0.004  0.216  0.000  0.292
   1.15737      1.060598  0.008  0.014  0.004  0.002  0.026  0.016  0.002  0.210  0.000  0.284
   1.16732      1.070192  0.008  0.014  0.004  0.002  0.026  0.012  0.002  0.208  0.000  0.278
   1.17727      1.073505  0.008  0.014  0.004  0.002  0.026  0.014  0.002  0.208  0.000  0.276
   1.17727      1.073505  0.008  0.014  0.004  0.002  0.026  0.014  0.002  0.208  0.000  0.276
   1.18722      1.072652  0.008  0.014  0.004  0.002  0.026  0.014  0.002  0.208  0.000  0.276
   1.19717      1.070121  0.008  0.014  0.004  0.002  0.026  0.016  0.002  0.208  0.000  0.276
   1.20713      1.065978  0.008  0.014  0.004  0.002  0.026  0.018  0.004  0.206  0.000  0.280
   1.21708      1.060332  0.008  0.014  0.004  0.002  0.026  0.020  0.004  0.206  0.000  0.284
   1.22703      1.053316  0.008  0.014  0.004  0.002  0.024  0.022  0.004  0.208  0.000  0.288
   1.23698      1.021272  0.006  0.000  0.000  0.002  0.012  0.028  0.246  0.014  0.050  0.362
   1.24693      0.978345  0.006  0.000  0.000  0.002  0.012  0.030  0.266  0.010  0.038  0.368
   1.25689      0.954237  0.006  0.008  0.002  0.000  0.036  0.042  0.164  0.018  0.060  0.336
   1.26684      0.974707  0.012  0.010  0.004  0.000  0.045  0.044  0.081  0.048  0.104  0.350
   1.27679      0.997258  0.014  0.012  0.004  0.000  0.046  0.046  0.074  0.056  0.108  0.359
   1.28674      0.990840  0.010  0.014  0.002  0.000  0.028  0.046  0.014  0.202  0.000  0.322
   1.29669      0.978261  0.012  0.016  0.002  0.000  0.028  0.050  0.016  0.204  0.000  0.330
   1.30664      0.965320  0.012  0.016  0.004  0.000  0.028  0.058  0.016  0.202  0.000  0.336
   1.31660      0.952072  0.012  0.016  0.004  0.000  0.030  0.062  0.018  0.200  0.000  0.342
   1.32655      0.938554  0.012  0.016  0.004  0.000  0.030  0.068  0.018  0.200  0.000  0.348
   1.33650      0.924788  0.012  0.016  0.004  0.000  0.032  0.072  0.020  0.200  0.000  0.356
   1.34645      0.910779  0.012  0.019  0.004  0.000  0.032  0.076  0.020  0.198  0.000  0.362
   1.35640      0.896517  0.012  0.020  0.004  0.000  0.034  0.080  0.024  0.198  0.000  0.370
   1.36636      0.881980  0.014  0.020  0.004  0.000  0.034  0.084  0.024  0.194  0.000  0.376
   1.37631      0.867131  0.014  0.020  0.004  0.000  0.036  0.090  0.026  0.192  0.000  0.384
   1.38626      0.851923  0.014  0.020  0.004  0.000  0.038  0.094  0.026  0.192  0.000  0.390
   1.39621      0.836299  0.014  0.022  0.004  0.000  0.040  0.100  0.028  0.188  0.000  0.398
   1.40616      0.817854  0.026  0.002  0.002  0.002  0.090  0.022  0.100  0.076  0.074  0.396
   1.41612      0.791069  0.024  0.002  0.002  0.002  0.088  0.022  0.112  0.075  0.072  0.398
   1.42607      0.765733  0.022  0.002  0.002  0.002  0.082  0.024  0.126  0.074  0.068  0.402
   1.43602      0.742384  0.020  0.002  0.000  0.002  0.076  0.024  0.146  0.072  0.062  0.408
   1.44597      0.721642  0.018  0.002  0.000  0.002  0.066  0.028  0.170  0.068  0.056  0.410
   1.45592      0.704132  0.012  0.002  0.000  0.002  0.058  0.032  0.198  0.060  0.046  0.414
   1.46587      0.690304  0.010  0.002  0.000  0.002  0.046  0.038  0.228  0.056  0.036  0.416
   1.47583      0.680235  0.006  0.000  0.000  0.002  0.036  0.044  0.254  0.050  0.030  0.420
   1.48578      0.664414  0.018  0.028  0.010  0.002  0.054  0.136  0.038  0.166  0.002  0.452
   1.49573      0.640381  0.018  0.026  0.010  0.002  0.052  0.140  0.042  0.163  0.002  0.458
   1.50568      0.614998  0.020  0.026  0.012  0.002  0.044  0.146  0.046  0.168  0.002  0.466
   1.51563      0.586671  0.026  0.014  0.020  0.000  0.006  0.168  0.066  0.190  0.003  0.492
   1.52559      0.544807  0.032  0.000  0.016  0.008  0.088  0.184  0.066  0.101  0.035  0.533
   1.53554      0.533824  0.020  0.030  0.010  0.006  0.098  0.146  0.036  0.114  0.014  0.476
   1.54549      0.504055  0.020  0.032  0.010  0.006  0.094  0.152  0.040  0.114  0.014  0.480
   1.55544      0.473368  0.022  0.030  0.010  0.006  0.094  0.154  0.042  0.112  0.016  0.488
   1.56539      0.441825  0.022  0.028  0.012  0.006  0.094  0.158  0.044  0.108  0.016  0.494
   1.57534      0.409546  0.024  0.028  0.012  0.008  0.096  0.162  0.046  0.106  0.016  0.498
   1.58530      0.376690  0.024  0.026  0.012  0.010  0.098  0.166  0.048  0.102  0.018  0.504
   1.59525      0.343461  0.026  0.026  0.012  0.010  0.102  0.170  0.050  0.100  0.020  0.514
   1.60520      0.310121  0.026  0.024  0.012  0.010  0.104  0.176  0.052  0.096  0.022  0.522
   1.61515      0.277035  0.028  0.022  0.012  0.010  0.108  0.182  0.056  0.094  0.026  0.536
   1.62510      0.244756  0.030  0.018  0.010  0.008  0.115  0.192  0.060  0.092  0.028  0.554
   1.63506      0.214223  0.032  0.014  0.010  0.008  0.124  0.202  0.066  0.092  0.032  0.578
   1.64501      0.187206  0.036  0.008  0.006  0.004  0.134  0.218  0.074  0.095  0.035  0.612
   1.65496      0.167141  0.040  0.004  0.002  0.000  0.147  0.236  0.082  0.100  0.038  0.650
   1.66491      0.159377  0.040  0.000  0.000  0.000  0.168  0.168  0.063  0.168  0.063  0.670
   1.66491      0.159377  0.040  0.000  0.000  0.000  0.168  0.168  0.063  0.168  0.063  0.670
   1.67710      0.170139  0.038  0.004  0.004  0.004  0.159  0.159  0.059  0.159  0.059  0.640
